חודש חישוב,סמל מוטב,שם מוטב,סמל מוסד,שם מוסד,סטטוס,אחוז רמת שרות,ותק מוסד,אחוז גמול השתלמות,סוג כיתה,חודש תחולה,מקבילה/כיתה,מסלול,מגמה,מחיר לתלמיד,(1) מספר תלמידים,(2) שעות לתלמיד,(3) עלות שעה שבועית,(4) עלות מרכיב קבוע,(5) עלות חומרים,סכום מחושב,סכום מחושב קודם,הפרש מחושב,גמול בגרות,עוז לתמורה אחוז מלא,עוז לתמורה אחוז חלקי,עוז לתמורה אחוז ללא,קוד עוז לתמורה,שעות גיל
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1110,1,1220,0,0,1.88,539.55,239.49,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1110,1,3310,0,0,2.04,539.55,239.49,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1201,1,0099,1043.4195,13,1.49,539.55,239.49,0,13487.14,13487.14,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1201,1,1220,0,0,1.88,539.55,239.49,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1201,1,9999,1043.4195,1,1.49,539.55,239.49,0,1037.47,1037.47,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1201,7,0099,3124.863,1,4.46,539.55,718.47,0,3107.05,3107.05,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,09/2025,1202,1,0099,1769.272,20,2.64,539.55,344.86,0,35183.7,35183.7,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,09/2025,1202,1,9999,1769.272,1,2.64,539.55,344.86,0,1759.19,1759.19,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1203,7,3510,3124.863,1,4.46,539.55,718.47,0,3107.05,3107.05,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,09/2025,1203,1,3510,2038.2895,19,3.09,539.55,371.08,0,38506.76,38506.76,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1204,1,0099,1043.4195,28,1.49,539.55,239.49,0,29049.23,29049.23,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1205,1,3310,1358.382,12,2.04,539.55,257.7,0,16207.65,16207.65,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1205,1,3110,1272.054,3,1.88,539.55,257.7,0,3794.4,3794.4,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1205,1,1140,1358.382,9,2.04,539.55,257.7,0,12155.74,12155.74,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1205,1,1220,1272.054,5,1.88,539.55,257.7,0,6324,6324,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1205,1,1410,1358.382,5,2.04,539.55,257.7,0,6753.19,6753.19,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1205,1,0099,1043.4195,4,1.49,539.55,239.49,0,4149.89,4149.89,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1206,1,3510,1272.054,2,1.88,539.55,257.7,0,2529.6,2529.6,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1206,1,1140,1358.382,1,2.04,539.55,257.7,0,1350.64,1350.64,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1206,1,0099,1043.4195,11,1.49,539.55,239.49,0,11412.2,11412.2,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1206,1,3310,1358.382,11,2.04,539.55,257.7,0,14857.01,14857.01,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1206,1,1220,1272.054,9,1.88,539.55,257.7,0,11383.19,11383.19,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1206,1,1410,1358.382,3,2.04,539.55,257.7,0,4051.91,4051.91,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1206,1,3110,1272.054,1,1.88,539.55,257.7,0,1264.8,1264.8,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1207,1,0099,1043.4195,16,1.49,539.55,239.49,0,16599.56,16599.56,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1207,1,1220,1272.054,3,1.88,539.55,257.7,0,3794.4,3794.4,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1207,1,1410,1358.382,1,2.04,539.55,257.7,0,1350.64,1350.64,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1207,1,3310,1358.382,7,2.04,539.55,257.7,0,9454.46,9454.46,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1207,9,3310,0,0,1.49,539.55,239.49,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1207,1,3110,1272.054,8,1.88,539.55,257.7,0,10118.39,10118.39,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1208,1,1410,1358.382,9,2.04,539.55,257.7,0,12155.74,12155.74,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1208,1,1220,1272.054,13,1.88,539.55,257.7,0,16442.39,16442.39,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1208,1,1140,1358.382,1,2.04,539.55,257.7,0,1350.64,1350.64,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1208,1,0099,1043.4195,5,1.49,539.55,239.49,0,5187.36,5187.36,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1208,1,3110,1272.054,4,1.88,539.55,257.7,0,5059.2,5059.2,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,09/2025,1208,1,3310,1358.382,5,2.04,539.55,257.7,0,6753.19,6753.19,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1001,7,0099,0,0,4.46,539.55,772.41,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1001,1,3110,1289.704,4,1.88,539.55,275.35,0,5129.39,1282.35,3847.04,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1001,1,0099,1061.3995,18,1.49,539.55,257.47,0,18996.3,18996.3,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1002,7,0099,3178.803,2,4.46,539.55,772.41,0,6321.36,6321.36,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1002,1,0099,1061.3995,9,1.49,539.55,257.47,0,9498.15,15830.25,-6332.1,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,10/2025,1003,1,3510,2063.7095,12,3.09,539.55,396.5,0,24623.36,24623.36,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1003,7,3510,3178.803,4,4.46,539.55,772.41,0,12642.72,12642.72,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,10/2025,1003,1,0099,2063.7095,5,3.09,539.55,396.5,0,10259.73,10259.73,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,10/2025,1004,1,9999,1795.162,2,2.64,539.55,370.75,0,3569.86,3569.86,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,10/2025,1004,1,0099,1795.162,22,2.64,539.55,370.75,0,39268.41,39268.41,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1004,7,0099,3178.803,1,4.46,539.55,772.41,0,3160.68,3160.68,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,1,0099,1061.3995,7,1.49,539.55,257.47,0,7387.45,6332.1,1055.35,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,1,1140,1376.032,1,2.04,539.55,275.35,0,1368.19,1368.19,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,1,1220,1289.704,7,1.88,539.55,275.35,0,8976.44,8976.44,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,1,1410,1376.032,2,2.04,539.55,275.35,0,2736.37,2736.37,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,9,3110,0,0,1.49,539.55,257.47,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,1,3110,1289.704,8,1.88,539.55,275.35,0,10258.79,10258.79,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,1,3310,1376.032,6,2.04,539.55,275.35,0,8209.12,8209.12,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,7,1410,3178.803,1,4.46,539.55,772.41,0,3160.68,3160.68,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,7,3110,0,0,4.46,539.55,772.41,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1005,1,2420,1289.704,3,1.88,539.55,275.35,0,3847.05,3847.05,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,7,0099,0,0,4.46,539.55,772.41,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,1,3310,1376.032,6,2.04,539.55,275.35,0,8209.12,8209.12,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,1,3110,1289.704,4,1.88,539.55,275.35,0,5129.39,5129.39,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,1,2420,1289.704,9,1.88,539.55,275.35,0,11541.14,11541.14,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,1,1410,1376.032,1,2.04,539.55,275.35,0,1368.19,1368.19,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,1,1220,1289.704,7,1.88,539.55,275.35,0,8976.44,8976.44,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,1,1140,1376.032,2,2.04,539.55,275.35,0,2736.37,2736.37,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,1,0099,1061.3995,4,1.49,539.55,257.47,0,4221.4,4221.4,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,7,1410,0,0,4.46,539.55,772.41,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,9,3110,0,0,1.49,539.55,257.47,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,7,3310,0,0,4.46,539.55,772.41,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,7,3110,3178.803,1,4.46,539.55,772.41,0,3160.68,3160.68,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1006,7,2420,3178.803,1,4.46,539.55,772.41,0,3160.68,3160.68,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1007,1,1410,1376.032,3,2.04,539.55,275.35,0,4104.56,4104.56,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1007,1,1220,1289.704,7,1.88,539.55,275.35,0,8976.44,8976.44,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1007,1,1140,1376.032,8,2.04,539.55,275.35,0,10945.49,10945.49,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1007,1,0099,1061.3995,7,1.49,539.55,257.47,0,7387.45,6332.1,1055.35,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1007,1,2420,1289.704,4,1.88,539.55,275.35,0,5129.39,5129.39,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1007,1,3110,1289.704,1,1.88,539.55,275.35,0,1282.35,2564.7,-1282.35,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1007,1,3310,1376.032,8,2.04,539.55,275.35,0,10945.49,10945.49,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1007,9,3110,0,0,1.49,539.55,257.47,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1008,1,1410,1376.032,3,2.04,539.55,275.35,0,4104.56,4104.56,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1008,1,1220,1289.704,4,1.88,539.55,275.35,0,5129.39,5129.39,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1008,1,1140,1376.032,3,2.04,539.55,275.35,0,4104.56,4104.56,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1008,1,0099,1061.3995,10,1.49,539.55,257.47,0,10553.5,10553.5,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1008,1,2420,1289.704,2,1.88,539.55,275.35,0,2564.7,2564.7,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1008,9,3110,0,0,1.49,539.55,257.47,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1008,1,3310,1376.032,9,2.04,539.55,275.35,0,12313.68,12313.68,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1008,1,3110,1289.704,5,1.88,539.55,275.35,0,6411.74,6411.74,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,א,10/2025,1009,7,0099,8925.864,6,13.68,539.55,1544.82,0,53249.9,53249.9,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1010,1,1140,1376.032,2,2.04,539.55,275.35,0,2736.37,2736.37,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1010,1,1220,1289.704,5,1.88,539.55,275.35,0,6411.74,6411.74,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1010,9,3310,0,0,1.49,539.55,257.47,0,0,0,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1010,9,3110,1061.3995,1,1.49,539.55,257.47,0,1055.35,0,1055.35,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1010,1,2420,1289.704,3,1.88,539.55,275.35,0,3847.05,3847.05,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1010,1,3110,1289.704,3,1.88,539.55,275.35,0,3847.05,5129.39,-1282.34,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1010,1,3310,1376.032,6,2.04,539.55,275.35,0,8209.12,6840.93,1368.19,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1010,1,0099,1061.3995,2,1.49,539.55,257.47,0,2110.7,2110.7,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1010,1,1410,1376.032,11,2.04,539.55,275.35,0,15050.05,13681.87,1368.18,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1101,1,0099,1061.3995,12,1.49,539.55,257.47,0,12664.2,12664.2,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1101,1,3510,1289.704,1,1.88,539.55,275.35,0,1282.35,1282.35,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1101,1,9999,1061.3995,1,1.49,539.55,257.47,0,1055.35,1055.35,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1101,7,0099,3178.803,1,4.46,539.55,772.41,0,3160.68,3160.68,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1102,1,0099,1061.3995,16,1.49,539.55,257.47,0,16885.6,16885.6,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1102,1,9999,1061.3995,2,1.49,539.55,257.47,0,2110.7,2110.7,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1102,7,0099,3178.803,1,4.46,539.55,772.41,0,3160.68,3160.68,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,10/2025,1103,1,0099,2063.7095,2,3.09,539.55,396.5,0,4103.89,4103.89,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,10/2025,1103,1,3510,2063.7095,17,3.09,539.55,396.5,0,34883.1,34883.1,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,10/2025,1103,1,9999,2063.7095,1,3.09,539.55,396.5,0,2051.95,2051.95,0,1,97.35,0,2.65,01,1.06
3/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,10/2025,1103,7,3510,3178.803,3,4.46,539.55,772.41,0,9482.04,9482.04,0,1,97.35,0,2.65,01,1.06
