חודש חישוב,חודש תחולה,חשבות,סמל מוטב,שם מוטב,קוד נושא,תאור נושא,סך הכל מגיע,שולם,הפרש לתשלום,יתרת חוב,יתרת ביצוע החודש,הערות
2/2026,11/2025,מטה,10406544,עירית כפר קרע,567,ש.פרטניות נוספות-עוז,13349.48,13370.2,-20.72,0,-20.72
2/2026,10/2025,מטה,10406544,עירית כפר קרע,567,ש.פרטניות נוספות-עוז,13344.14,13364.86,-20.72,0,-20.72
2/2026,09/2025,מטה,10406544,עירית כפר קרע,567,ש.פרטניות נוספות-עוז,13316.24,13336.95,-20.71,0,-20.71
2/2026,02/2026,מטה,10406544,עירית כפר קרע,567,ש.פרטניות נוספות-עוז,13665.53,0,13665.53,0,13665.53
2/2026,01/2026,מטה,10406544,עירית כפר קרע,567,ש.פרטניות נוספות-עוז,13665.53,13631.19,34.34,0,34.34
2/2026,12/2025,מטה,10406544,עירית כפר קרע,568,ש.תומכות נוספות-עוז,44500.27,44569.27,-69,0,-69
2/2026,11/2025,מטה,10406544,עירית כפר קרע,568,ש.תומכות נוספות-עוז,44500.27,44569.27,-69,0,-69
2/2026,10/2025,מטה,10406544,עירית כפר קרע,568,ש.תומכות נוספות-עוז,44484.26,44547.91,-63.65,0,-63.65
2/2026,09/2025,מטה,10406544,עירית כפר קרע,568,ש.תומכות נוספות-עוז,44378.37,44447.34,-68.97,0,-68.97
2/2026,02/2026,מטה,10406544,עירית כפר קרע,568,ש.תומכות נוספות-עוז,45553.8,0,45553.8,0,45553.8
2/2026,01/2026,מטה,10406544,עירית כפר קרע,568,ש.תומכות נוספות-עוז,45553.8,45439.27,114.53,0,114.53
2/2026,02/2026,מטה,10406544,עירית כפר קרע,571,ניהול עצמי משופר א-ו,203162.22,0,203162.22,0,203162.22
2/2026,01/2026,מטה,10406544,עירית כפר קרע,571,ניהול עצמי משופר א-ו,202972.26,202416.64,555.62,0,555.62
2/2026,12/2025,מטה,10406544,עירית כפר קרע,575,מוחזקות עוז לתמורה,36921.64,37686.76,-765.12,0,-765.12
2/2026,11/2025,מטה,10406544,עירית כפר קרע,575,מוחזקות עוז לתמורה,36921.64,37686.76,-765.12,0,-765.12
2/2026,10/2025,מטה,10406544,עירית כפר קרע,575,מוחזקות עוז לתמורה,36921.64,37686.76,-765.12,0,-765.12
2/2026,09/2025,מטה,10406544,עירית כפר קרע,575,מוחזקות עוז לתמורה,36242.53,37028.81,-786.28,0,-786.28
2/2026,02/2026,מטה,10406544,עירית כפר קרע,575,מוחזקות עוז לתמורה,37794.83,0,37794.83,0,37794.83
2/2026,01/2026,מטה,10406544,עירית כפר קרע,575,מוחזקות עוז לתמורה,37794.83,38422.89,-628.06,0,-628.06
2/2026,02/2026,מטה,10406544,עירית כפר קרע,595,גמול מנהליות-נ. עצמי,995,0,995,0,995
2/2026,12/2025,מטה,10406544,עירית כפר קרע,604,רכז מעורבות חברתית,6214.54,6269.35,-54.81,0,-54.81
2/2026,11/2025,מטה,10406544,עירית כפר קרע,604,רכז מעורבות חברתית,6214.54,6269.35,-54.81,0,-54.81
2/2026,10/2025,מטה,10406544,עירית כפר קרע,604,רכז מעורבות חברתית,6214.54,6269.35,-54.81,0,-54.81
2/2026,09/2025,מטה,10406544,עירית כפר קרע,604,רכז מעורבות חברתית,6123.01,6177.76,-54.75,0,-54.75
