חודש חישוב,סמל מוטב,שם מוטב,סמל מוסד,שם מוסד,סטטוס,אחוז רמת שרות,ותק מוסד,אחוז גמול השתלמות,סוג כיתה,חודש תחולה,מקבילה/כיתה,מסלול,מגמה,מחיר לתלמיד,(1) מספר תלמידים,(2) שעות לתלמיד,(3) עלות שעה שבועית,(4) עלות מרכיב קבוע,(5) עלות חומרים,סכום מחושב,סכום מחושב קודם,הפרש מחושב,גמול בגרות,עוז לתמורה אחוז מלא,עוז לתמורה אחוז חלקי,עוז לתמורה אחוז ללא,קוד עוז לתמורה,שעות גיל
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1007,1,1220,1299.0676,7,1.88,552.27,260.8,0,9041.66,9011.8,29.86,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1007,1,1140,1387.4308,8,2.04,552.27,260.8,0,11036.17,10999.58,36.59,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1007,1,0099,1065.5223,6,1.49,552.27,242.64,0,6356.68,4223.75,2132.93,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1007,1,2420,1299.0676,4,1.88,552.27,260.8,0,5166.66,5149.6,17.06,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1007,1,3110,1299.0676,2,1.88,552.27,260.8,0,2583.33,2574.8,8.53,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1007,1,3310,1387.4308,8,2.04,552.27,260.8,0,11036.17,13749.48,-2713.31,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1008,1,1410,1387.4308,3,2.04,552.27,260.8,0,4138.56,4124.84,13.72,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1008,1,1220,1299.0676,4,1.88,552.27,260.8,0,5166.66,5149.6,17.06,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1008,1,1140,1387.4308,3,2.04,552.27,260.8,0,4138.56,4124.84,13.72,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1008,1,0099,1065.5223,10,1.49,552.27,242.64,0,10594.47,8447.49,2146.98,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1008,1,2420,1299.0676,2,1.88,552.27,260.8,0,2583.33,2574.8,8.53,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1008,1,3310,1387.4308,9,2.04,552.27,260.8,0,12415.69,12374.53,41.16,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1008,1,3110,1299.0676,5,1.88,552.27,260.8,0,6458.33,9011.8,-2553.47,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,א,01/2026,1009,7,0099,9010.8936,6,13.68,552.27,1455.84,0,53757.17,80363.08,-26605.91,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1010,1,1140,1387.4308,2,2.04,552.27,260.8,0,2759.04,2749.9,9.14,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1010,1,1220,1299.0676,5,1.88,552.27,260.8,0,6458.33,6437,21.33,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1010,9,3310,0,0,1.49,552.27,242.64,0,0,1055.94,-1055.94,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1010,1,2420,1299.0676,3,1.88,552.27,260.8,0,3875,3862.2,12.8,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1010,1,3110,1299.0676,4,1.88,552.27,260.8,0,5166.66,3862.2,1304.46,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1010,9,3110,0,0,1.49,552.27,242.64,0,0,2111.87,-2111.87,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1010,1,3310,1387.4308,5,2.04,552.27,260.8,0,6897.61,5499.79,1397.82,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1010,1,0099,1065.5223,2,1.49,552.27,242.64,0,2118.89,2111.87,7.02,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1010,1,1410,1387.4308,10,2.04,552.27,260.8,0,13795.22,15124.43,-1329.21,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1101,7,0099,3191.0442,1,4.46,552.27,727.92,0,3172.85,3162.34,10.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1101,1,3510,1299.0676,1,1.88,552.27,260.8,0,1291.67,1287.4,4.27,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1101,1,9999,1065.5223,1,1.49,552.27,242.64,0,1059.45,1055.94,3.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1101,1,0099,1065.5223,12,1.49,552.27,242.64,0,12713.36,12671.24,42.12,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1102,1,0099,1065.5223,16,1.49,552.27,242.64,0,16951.14,16894.99,56.15,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1102,1,9999,1065.5223,2,1.49,552.27,242.64,0,2118.89,2111.87,7.02,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1102,7,0099,3191.0442,1,4.46,552.27,727.92,0,3172.85,3162.34,10.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,01/2026,1103,1,3510,2082.0643,17,3.09,552.27,375.55,0,35193.27,35076.3,116.97,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1103,7,3510,3191.0442,3,4.46,552.27,727.92,0,9518.55,0,9518.55,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,01/2026,1103,1,9999,2082.0643,1,3.09,552.27,375.55,0,2070.19,2063.31,6.88,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,01/2026,1103,1,0099,2082.0643,2,3.09,552.27,375.55,0,4140.38,4126.62,13.76,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,01/2026,1104,1,0099,1807.3928,18,2.64,552.27,349.4,0,32347.58,32239.3,108.28,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1104,7,0099,3191.0442,1,4.46,552.27,727.92,0,3172.85,3162.34,10.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,01/2026,1104,1,9999,1807.3928,2,2.64,552.27,349.4,0,3594.18,3582.14,12.04,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1105,1,1140,1387.4308,5,2.04,552.27,260.8,0,6897.61,6874.74,22.87,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1105,1,1220,1299.0676,8,1.88,552.27,260.8,0,10333.32,10299.2,34.12,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1105,1,1410,1387.4308,2,2.04,552.27,260.8,0,2759.04,2749.9,9.14,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1105,1,3110,1299.0676,3,1.88,552.27,260.8,0,3875,3862.2,12.8,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1105,1,3310,1387.4308,8,2.04,552.27,260.8,0,11036.17,10999.58,36.59,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1105,1,0099,1065.5223,11,1.49,552.27,242.64,0,11653.91,11615.3,38.61,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1106,1,1410,1387.4308,2,2.04,552.27,260.8,0,2759.04,2749.9,9.14,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1106,1,3110,1299.0676,7,1.88,552.27,260.8,0,9041.66,9011.8,29.86,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1106,1,3310,1387.4308,4,2.04,552.27,260.8,0,5518.09,5499.79,18.3,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1106,1,1220,1299.0676,4,1.88,552.27,260.8,0,5166.66,5149.6,17.06,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1106,1,9999,1065.5223,1,1.49,552.27,242.64,0,1059.45,1055.94,3.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1106,1,0099,1065.5223,15,1.49,552.27,242.64,0,15891.7,15839.05,52.65,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1107,1,1410,1387.4308,2,2.04,552.27,260.8,0,2759.04,2749.9,9.14,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1107,1,3110,1299.0676,2,1.88,552.27,260.8,0,2583.33,2574.8,8.53,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1107,1,3310,1387.4308,10,2.04,552.27,260.8,0,13795.22,13749.48,45.74,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1107,1,0099,1065.5223,13,1.49,552.27,242.64,0,13772.8,13727.18,45.62,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1107,1,1220,1299.0676,8,1.88,552.27,260.8,0,10333.32,10299.2,34.12,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1107,1,1140,1387.4308,1,2.04,552.27,260.8,0,1379.52,1374.95,4.57,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1108,1,9999,1065.5223,1,1.49,552.27,242.64,0,1059.45,1055.94,3.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1108,1,3310,1387.4308,11,2.04,552.27,260.8,0,15174.74,15124.43,50.31,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1108,1,3110,1299.0676,6,1.88,552.27,260.8,0,7749.99,7724.4,25.59,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1108,1,1140,1387.4308,3,2.04,552.27,260.8,0,4138.56,4124.84,13.72,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1108,1,1220,1299.0676,7,1.88,552.27,260.8,0,9041.66,9011.8,29.86,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1108,1,1410,1387.4308,1,2.04,552.27,260.8,0,1379.52,1374.95,4.57,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1108,1,0099,1065.5223,8,1.49,552.27,242.64,0,8475.57,8447.49,28.08,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1109,1,3110,1299.0676,4,1.88,552.27,260.8,0,5166.66,5149.6,17.06,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1109,1,1220,1299.0676,9,1.88,552.27,260.8,0,11624.99,11586.6,38.39,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1109,1,0099,1065.5223,18,1.49,552.27,242.64,0,19070.04,19006.86,63.18,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1109,1,3310,1387.4308,3,2.04,552.27,260.8,0,4138.56,4124.84,13.72,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1109,1,9999,1065.5223,1,1.49,552.27,242.64,0,1059.45,1055.94,3.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1201,1,0099,1065.5223,13,1.49,552.27,242.64,0,13772.8,13727.18,45.62,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1201,1,9999,1065.5223,1,1.49,552.27,242.64,0,1059.45,1055.94,3.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1201,7,0099,3191.0442,1,4.46,552.27,727.92,0,3172.85,3162.34,10.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,01/2026,1202,1,0099,1807.3928,20,2.64,552.27,349.4,0,35941.76,35821.45,120.31,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,01/2026,1202,1,9999,1807.3928,1,2.64,552.27,349.4,0,1797.09,1791.07,6.02,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,01/2026,1203,1,3510,2082.0643,19,3.09,552.27,375.55,0,39333.65,39202.92,130.73,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1203,7,3510,3191.0442,1,4.46,552.27,727.92,0,3172.85,3162.34,10.51,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1204,1,0099,1065.5223,28,1.49,552.27,242.64,0,29664.5,29566.23,98.27,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1205,1,0099,1065.5223,4,1.49,552.27,242.64,0,4237.79,2111.87,2125.92,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1205,1,1140,1387.4308,9,2.04,552.27,260.8,0,12415.69,12374.53,41.16,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1205,1,1220,1299.0676,5,1.88,552.27,260.8,0,6458.33,6437,21.33,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1205,1,1410,1387.4308,5,2.04,552.27,260.8,0,6897.61,9624.64,-2727.03,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1205,1,3110,1299.0676,3,1.88,552.27,260.8,0,3875,3862.2,12.8,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1205,1,3310,1387.4308,12,2.04,552.27,260.8,0,16554.26,16499.37,54.89,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1206,1,0099,1065.5223,11,1.49,552.27,242.64,0,11653.91,11615.3,38.61,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1206,1,1140,1387.4308,1,2.04,552.27,260.8,0,1379.52,1374.95,4.57,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1206,1,3510,1299.0676,2,1.88,552.27,260.8,0,2583.33,2574.8,8.53,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1206,1,3310,1387.4308,11,2.04,552.27,260.8,0,15174.74,15124.43,50.31,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1206,1,3110,1299.0676,1,1.88,552.27,260.8,0,1291.67,1287.4,4.27,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1206,1,1410,1387.4308,3,2.04,552.27,260.8,0,4138.56,4124.84,13.72,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1206,1,1220,1299.0676,9,1.88,552.27,260.8,0,11624.99,11586.6,38.39,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1207,1,3310,1387.4308,7,2.04,552.27,260.8,0,9656.65,9624.64,32.01,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1207,1,3110,1299.0676,8,1.88,552.27,260.8,0,10333.32,10299.2,34.12,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1207,1,1410,1387.4308,1,2.04,552.27,260.8,0,1379.52,1374.95,4.57,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1207,1,1220,1299.0676,3,1.88,552.27,260.8,0,3875,3862.2,12.8,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1207,1,0099,1065.5223,16,1.49,552.27,242.64,0,16951.14,16894.99,56.15,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1208,1,0099,1065.5223,5,1.49,552.27,242.64,0,5297.23,4223.75,1073.48,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1208,1,1140,1387.4308,1,2.04,552.27,260.8,0,1379.52,1374.95,4.57,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1208,1,1220,1299.0676,13,1.88,552.27,260.8,0,16791.65,16736.2,55.45,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1208,1,1410,1387.4308,9,2.04,552.27,260.8,0,12415.69,13749.48,-1333.79,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1208,1,3310,1387.4308,5,2.04,552.27,260.8,0,6897.61,6874.74,22.87,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,01/2026,1208,1,3110,1299.0676,4,1.88,552.27,260.8,0,5166.66,5149.6,17.06,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,02/2026,1001,1,0099,1065.5223,18,1.49,552.27,242.64,0,19070.04,0,19070.04,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,02/2026,1001,1,3110,1299.0676,1,1.88,552.27,260.8,0,1291.67,0,1291.67,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,02/2026,1002,1,0099,1065.5223,15,1.49,552.27,242.64,0,15891.7,0,15891.7,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,02/2026,1002,7,0099,3191.0442,2,4.46,552.27,727.92,0,6345.7,0,6345.7,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,02/2026,1003,1,0099,2082.0643,5,3.09,552.27,375.55,0,10350.96,0,10350.96,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ט,02/2026,1003,1,3510,2082.0643,12,3.09,552.27,375.55,0,24842.31,0,24842.31,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,02/2026,1003,7,3510,3191.0442,4,4.46,552.27,727.92,0,12691.4,0,12691.4,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,02/2026,1004,1,0099,1807.3928,22,2.64,552.27,349.4,0,39535.93,0,39535.93,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,ע,02/2026,1004,1,9999,1807.3928,2,2.64,552.27,349.4,0,3594.18,0,3594.18,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,02/2026,1004,7,0099,3191.0442,1,4.46,552.27,727.92,0,3172.85,0,3172.85,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,02/2026,1005,1,0099,1065.5223,6,1.49,552.27,242.64,0,6356.68,0,6356.68,1,97.35,0,2.65,01,1.06
2/2026,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,פעיל,99.43,20,19.83,,02/2026,1005,1,1140,1387.4308,1,2.04,552.27,260.8,0,1379.52,0,1379.52,1,97.35,0,2.65,01,1.06
